site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_vulnerability_P_2,red_opportunity_U_1,red_opportunity_U_2,red_activity_detected_1,red_activity_detected_2,bluebook_Neutral_prob_1,bluebook_Neutral_prob_2,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_3,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_3,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,probs_Pp_normative_inc_3,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_3,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ppc_normative_3,probs_Ppc_normative_inc_1,probs_Ppc_normative_inc_2,probs_Ppc_normative_inc_3,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_3,probs_Ptpc_normative_1,probs_Ptpc_normative_2,probs_Ptpc_normative_3,probs_Ptpc_normative_inc_1,probs_Ptpc_normative_inc_2,probs_Ptpc_normative_inc_3,sigint_time,sigint_location_1,sigint_participant_optimal_location_1,sigint_bayesian_optimal_location_1,blue_action_time,blue_action_1,blue_action_2,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_2,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_2,blue_action_normative_bayesian_expected_utility
PSU,193,Human_Single,Final-Exam-1,3,1,195936.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,54678.0,0.25,0.1,0.65,0.1,0.1,0.8,0.1,0.1,0.8,17284.0,0.45,0.2,0.35,0.1,0.1,0.8,0.25,0.1,0.65,24414.0,0.55,0.2,0.25,0.09999999999999999,0.1,0.8,0.6666666666666666,0.12121212121212126,0.21212121212121215,24337.0,1,1,1,5616.0,Do_Not_Divert,Divert,-1.226242738516854,Do_Not_Divert,Do_Not_Divert,-0.3524518568539327,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
PSU,193,Human_Single,Final-Exam-1,3,2,100823.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,33633.0,0.35,0.2,0.45,0.3,0.3,0.4,0.3,0.3,0.4,6412.0,0.44,0.44,0.12,0.12,0.12,0.76,0.13999999999999999,0.08000000000000002,0.78,28907.0,0.25,0.56,0.19,0.11999999999999997,0.12,0.76,0.6576086956521738,0.2690217391304348,0.07336956521739135,3884.0,1,1,1,7784.0,Divert,Do_Not_Divert,-2.1702732121395347,Do_Not_Divert,Divert,-0.6889004703720929,Do_Not_Divert,Do_Not_Divert,-0.4332993872142857
PSU,193,Human_Single,Final-Exam-1,3,3,86674.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,17066.0,0.15,0.08,0.77,0.1,0.1,0.8,0.1,0.1,0.8,11622.0,0.35,0.15,0.5,0.06999999999999999,0.06999999999999999,0.86,0.105,0.055999999999999994,0.839,25490.0,0.25,0.15,0.6,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.5682656826568265,0.09963099630996311,0.3321033210332104,6131.0,1,1,1,3744.0,Do_Not_Divert,Do_Not_Divert,-0.10211238155844155,Do_Not_Divert,Do_Not_Divert,-0.10211238155844155,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,193,Human_Single,Final-Exam-1,3,4,133255.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,47876.0,0.25,0.45,0.3,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,16785.0,0.35,0.44,0.21,0.08000000000000002,0.16000000000000003,0.76,0.1,0.18000000000000002,0.72,21747.0,0.3366,0.6534,0.01,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.14743810178817057,0.7640990371389271,0.08846286107290235,6037.0,2,2,2,21653.0,Do_Not_Divert,Divert,-0.6637414203249097,Do_Not_Divert,Divert,-0.6637414203249097,Do_Not_Divert,Divert,-0.5101203175417299
PSU,193,Human_Single,Final-Exam-1,3,5,119855.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,37659.0,0.25,0.15,0.6,0.2,0.2,0.6,0.2,0.2,0.6,17160.0,0.37,0.28,0.35,0.08000000000000002,0.08000000000000002,0.84,0.1,0.06,0.84,12122.0,0.37,0.21,0.42,0.08000000000000002,0.08,0.84,0.2634493670886076,0.4873417721518987,0.24920886075949367,11450.0,2,1,1,22058.0,Do_Not_Divert,Do_Not_Divert,-0.6062596011232787,Do_Not_Divert,Do_Not_Divert,-0.6062596011232787,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,193,Human_Single,Final-Exam-1,3,6,72930.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,11622.0,0.25,0.38,0.37,0.2,0.3,0.5,0.2,0.3,0.5,12573.0,0.3,0.41,0.29,0.08000000000000002,0.12,0.8,0.1,0.15200000000000002,0.748,14384.0,0.24,0.42,0.34,0.08,0.12,0.8,0.5116279069767441,0.286046511627907,0.20232558139534884,7098.0,1,2,2,8938.0,Do_Not_Divert,Do_Not_Divert,-0.6627704918434163,Do_Not_Divert,Do_Not_Divert,-0.6627704918434163,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
PSU,193,Human_Single,Final-Exam-1,3,7,69655.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,20170.0,0.45,0.2,0.35,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,9251.0,0.46,0.33,0.21,0.16000000000000003,0.08000000000000002,0.76,0.18000000000000002,0.08000000000000002,0.74,14508.0,0.46,0.33,0.21,0.16,0.08000000000000002,0.76,0.6755674232309745,0.19826435246995994,0.1261682242990656,5241.0,1,1,1,8300.0,Divert,Do_Not_Divert,-0.7263442652298986,Divert,Do_Not_Divert,-0.7263442652298986,Do_Not_Divert,Do_Not_Divert,-0.5066620662820097
PSU,193,Human_Single,Final-Exam-1,3,8,124815.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,35490.0,0.6,0.09,0.31,0.4,0.1,0.5,0.4,0.1,0.5,11778.0,0.67,0.3,0.03,0.27999999999999997,0.06999999999999999,0.65,0.42,0.063,0.517,19968.0,0.75,0.2,0.05,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.8930058651026394,0.09699413489736068,0.01,3791.0,1,1,1,10686.0,Do_Not_Divert,Do_Not_Divert,-2.6847376863529413,Divert,Do_Not_Divert,-0.33819018752941177,Divert,Do_Not_Divert,-0.3129450858987667
PSU,193,Human_Single,Final-Exam-1,3,9,100075.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,32604.0,0.33,0.15,0.52,0.3,0.1,0.6,0.3,0.1,0.6,9579.0,0.36,0.24,0.4,0.12,0.04000000000000001,0.84,0.132,0.06,0.808,22245.0,0.34,0.27,0.39,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.5789473684210525,0.15789473684210528,0.26315789473684215,5772.0,1,1,1,13510.0,Divert,Do_Not_Divert,-0.9833947299704913,Do_Not_Divert,Do_Not_Divert,-0.893197857356089,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,193,Human_Single,Final-Exam-1,3,10,79107.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,16786.0,0.3465,0.6435,0.01,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,16895.0,0.3069,0.6830999999999999,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.24499999999999997,0.45499999999999996,0.30000000000000004,18938.0,0.396,0.594,0.01,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.15370617696160271,0.8362938230383974,0.01,4711.0,2,2,1,6802.0,Do_Not_Divert,Do_Not_Divert,-2.5831056249473683,Do_Not_Divert,Divert,-0.979926748631579,Do_Not_Divert,Divert,-1.25258013725
PSU,194,Human_Single,Final-Exam-1,3,1,284202.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,71370.0,0.37,0.6,0.03,0.1,0.1,0.8,0.1,0.1,0.8,36286.0,0.5148,0.47519999999999996,0.01,0.1,0.1,0.8,0.37,0.6,0.030000000000000027,74865.0,0.198,0.792,0.01,0.06666666666666668,0.39999999999999986,0.5333333333333334,0.20849779086892486,0.781502209131075,0.01,37830.0,2,1,1,10000.0,Do_Not_Divert,Divert,-0.26962727676190473,Do_Not_Divert,Do_Not_Divert,-0.2205361895238096,Do_Not_Divert,Do_Not_Divert,-0.12236193123287674
PSU,194,Human_Single,Final-Exam-1,3,2,173020.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,42182.0,0.495,0.495,0.01,0.3,0.3,0.4,0.3,0.3,0.4,31622.0,0.396,0.594,0.01,0.12,0.12,0.76,0.2,0.2,0.6,33275.0,0.594,0.396,0.01,0.11999999999999997,0.12,0.76,0.5972826526486049,0.3927173473513952,0.01,11247.0,1,2,1,12916.0,Divert,Do_Not_Divert,-1.0859323120000002,Divert,Do_Not_Divert,-1.0859323120000002,Do_Not_Divert,Do_Not_Divert,-0.4332993872142857
PSU,194,Human_Single,Final-Exam-1,3,3,163706.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,21419.0,0.5049,0.4851,0.01,0.1,0.1,0.8,0.1,0.1,0.8,33150.0,0.594,0.396,0.01,0.06999999999999999,0.06999999999999999,0.86,0.357,0.34299999999999997,0.30000000000000004,56394.0,0.2772,0.7128,0.01,0.06999999999999998,0.06999999999999999,0.8600000000000001,0.7661203319502073,0.22387966804979256,0.01,15694.0,1,1,1,11606.0,Do_Not_Divert,Do_Not_Divert,-0.31348088662124246,Do_Not_Divert,Do_Not_Divert,-0.31348088662124246,Do_Not_Divert,Do_Not_Divert,-0.04407392833644858
PSU,194,Human_Single,Final-Exam-1,3,4,207309.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,63055.0,0.594,0.396,0.01,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,38985.0,0.5445,0.4455,0.01,0.08000000000000002,0.16000000000000003,0.76,0.24,0.16000000000000003,0.6,37456.0,0.5544,0.4356,0.01,0.08,0.16000000000000003,0.76,0.7286698358597183,0.26133016414028165,0.01,28376.0,1,1,2,14913.0,Do_Not_Divert,Do_Not_Divert,-1.561645643418259,Divert,Divert,-1.326963906581741,Do_Not_Divert,Do_Not_Divert,-0.6441142351701784
PSU,194,Human_Single,Final-Exam-1,3,5,116642.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,17768.0,0.495,0.495,0.01,0.2,0.2,0.6,0.2,0.2,0.6,18393.0,0.495,0.495,0.01,0.08000000000000002,0.08000000000000002,0.84,0.2,0.2,0.6,20795.0,0.495,0.495,0.01,0.08000000000000002,0.08,0.84,0.30170549860205037,0.6882945013979496,0.01,3869.0,2,1,1,24289.0,Divert,Do_Not_Divert,-1.1165920906666666,Do_Not_Divert,Do_Not_Divert,-0.8839291066666666,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,194,Human_Single,Final-Exam-1,3,6,128996.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,24882.0,0.693,0.297,0.01,0.2,0.3,0.5,0.2,0.3,0.5,29500.0,0.594,0.396,0.01,0.08000000000000002,0.12,0.8,0.27999999999999997,0.12,0.6000000000000001,32011.0,0.2079,0.7821,0.01,0.08,0.12,0.8,0.7661203319502073,0.22387966804979256,0.01,10108.0,1,1,2,12152.0,Do_Not_Divert,Divert,-0.2932934926872077,Do_Not_Divert,Divert,-0.2932934926872077,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
PSU,194,Human_Single,Final-Exam-1,3,7,137390.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,17472.0,0.099,0.891,0.01,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,36894.0,0.396,0.594,0.01,0.16000000000000003,0.08000000000000002,0.76,0.04000000000000001,0.36000000000000004,0.6,27097.0,0.2475,0.7424999999999999,0.01,0.11428571428571434,0.3428571428571428,0.5428571428571429,0.13961538461538459,0.8503846153846154,0.01,16630.0,2,2,1,9532.0,Do_Not_Divert,Divert,-0.5540785575384615,Do_Not_Divert,Do_Not_Divert,-0.541977569846154,Do_Not_Divert,Do_Not_Divert,-0.38530928130501285
PSU,194,Human_Single,Final-Exam-1,3,8,114941.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,22635.0,0.198,0.792,0.01,0.4,0.1,0.5,0.4,0.1,0.5,21856.0,0.495,0.495,0.01,0.27999999999999997,0.06999999999999999,0.65,0.13999999999999999,0.5599999999999999,0.30000000000000004,27457.0,0.495,0.495,0.01,0.27999999999999997,0.06999999999999998,0.65,0.30170549860205037,0.6882945013979496,0.01,6442.0,2,1,1,14383.0,Do_Not_Divert,Divert,-1.9136474299999997,Divert,Do_Not_Divert,-0.9164110626666666,Divert,Do_Not_Divert,-0.7729103964455325
PSU,194,Human_Single,Final-Exam-1,3,9,155267.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,42900.0,0.297,0.693,0.01,0.3,0.1,0.6,0.3,0.1,0.6,22964.0,0.42569999999999997,0.5642999999999999,0.01,0.12,0.04000000000000001,0.84,0.12,0.27999999999999997,0.6000000000000001,32105.0,0.198,0.792,0.01,0.12,0.04,0.84,0.24601717830443778,0.7439828216955622,0.01,8938.0,2,2,1,12230.0,Do_Not_Divert,Do_Not_Divert,-1.1076242682857145,Do_Not_Divert,Divert,-0.34900487323809515,Do_Not_Divert,Do_Not_Divert,-0.3158770150610932
PSU,194,Human_Single,Final-Exam-1,3,10,128357.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,26925.0,0.2574,0.7326,0.01,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,28033.0,0.5445,0.4455,0.01,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.182,0.518,0.30000000000000004,29359.0,0.5841,0.4059,0.01,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.3453622345068374,0.6446377654931627,0.01,7831.0,2,1,1,9141.0,Divert,Do_Not_Divert,-1.5376735718045114,Divert,Divert,-1.3190871916633693,Do_Not_Divert,Divert,-1.25258013725
PSU,195,Human_Single,Final-Exam-1,3,1,250474.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,32308.0,0.21,0.28,0.51,0.1,0.1,0.8,0.1,0.1,0.8,36239.0,0.396,0.594,0.01,0.1,0.1,0.8,0.21,0.28,0.51,20233.0,0.396,0.594,0.01,0.06666666666666668,0.39999999999999986,0.5333333333333334,0.18000000000000002,0.8099999999999999,0.01,28361.0,2,2,1,20358.0,Do_Not_Divert,Do_Not_Divert,-0.2569106726315791,Do_Not_Divert,Do_Not_Divert,-0.2569106726315791,Do_Not_Divert,Do_Not_Divert,-0.12236193123287674
PSU,195,Human_Single,Final-Exam-1,3,2,143552.0,2,0.4,0.153512717,0.056970253,2,3,0,0,0.3,0.3,48079.0,0.693,0.297,0.01,0.3,0.3,0.4,0.3,0.3,0.4,40342.0,0.297,0.693,0.01,0.12,0.12,0.76,0.27999999999999997,0.12,0.6000000000000001,18486.0,0.594,0.396,0.01,0.12,0.11999999999999997,0.76,0.3785294117647059,0.6114705882352942,0.01,7457.0,2,2,1,6692.0,Divert,Do_Not_Divert,-1.0859323120000002,Divert,Do_Not_Divert,-1.0859323120000002,Do_Not_Divert,Do_Not_Divert,-0.4332993872142856
PSU,195,Human_Single,Final-Exam-1,3,3,106486.0,2,0.7,0.443770622,0.387804009,2,2,0,0,0.1,0.1,42135.0,0.25,0.2,0.55,0.1,0.1,0.8,0.1,0.1,0.8,25709.0,0.45,0.4,0.15,0.06999999999999999,0.06999999999999999,0.86,0.175,0.13999999999999999,0.685,16692.0,0.45,0.4,0.15,0.06999999999999999,0.06999999999999998,0.8600000000000001,0.5131578947368421,0.3157894736842106,0.17105263157894723,4368.0,2,1,1,4227.0,Do_Not_Divert,Do_Not_Divert,-0.19446365892682926,Do_Not_Divert,Do_Not_Divert,-0.19446365892682926,Do_Not_Divert,Do_Not_Divert,-0.044073928336448576
PSU,195,Human_Single,Final-Exam-1,3,4,113958.0,2,0.4,0.348790791,0.137053679,5,5,0,1,0.2,0.4,26068.0,0.26,0.35,0.39,0.2,0.4,0.3999999999999999,0.2,0.4,0.3999999999999999,15491.0,0.32,0.38,0.3,0.08000000000000002,0.16000000000000003,0.76,0.10400000000000001,0.13999999999999999,0.756,28330.0,0.32,0.5,0.18,0.04444444444444447,0.5333333333333333,0.42222222222222217,0.18181818181818182,0.6477272727272727,0.17045454545454541,13432.0,2,2,2,16052.0,Do_Not_Divert,Divert,-0.8832556361904763,Do_Not_Divert,Divert,-0.8832556361904763,Do_Not_Divert,Divert,-0.5101203175417299
PSU,195,Human_Single,Final-Exam-1,3,5,76892.0,2,0.4,0.337248619,0.331277966,4,4,0,0,0.2,0.2,15413.0,0.22,0.22,0.56,0.2,0.2,0.6,0.2,0.2,0.6,15304.0,0.3,0.3,0.4,0.08000000000000002,0.08000000000000002,0.84,0.08800000000000001,0.08800000000000001,0.824,14555.0,0.35,0.35,0.3,0.08,0.08000000000000002,0.84,0.2288135593220339,0.33050847457627114,0.44067796610169496,13088.0,1,1,1,8096.0,Do_Not_Divert,Do_Not_Divert,-0.6875004162962962,Do_Not_Divert,Do_Not_Divert,-0.6875004162962962,Do_Not_Divert,Do_Not_Divert,-0.19642869037037042
PSU,195,Human_Single,Final-Exam-1,3,6,112461.0,2,0.4,0.401825107,0.118863044,4,2,0,1,0.2,0.3,19359.0,0.3,0.2,0.5,0.2,0.3,0.5,0.2,0.3,0.5,26863.0,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.08000000000000002,0.12,0.8,0.12,0.08000000000000002,0.8,29531.0,0.25,0.3,0.45,0.08,0.12,0.8,0.271551724137931,0.33620689655172403,0.392241379310345,4883.0,1,1,2,10764.0,Do_Not_Divert,Do_Not_Divert,-0.5194249844324323,Do_Not_Divert,Do_Not_Divert,-0.5194249844324323,Do_Not_Divert,Do_Not_Divert,-0.22576956735379644
PSU,195,Human_Single,Final-Exam-1,3,7,117328.0,2,0.4,0.099622344,0.457303476,4,5,0,1,0.4,0.2,39187.0,0.25,0.33,0.42,0.4,0.2,0.3999999999999999,0.4,0.2,0.3999999999999999,15615.0,0.33,0.37,0.3,0.16000000000000003,0.08000000000000002,0.76,0.1,0.132,0.768,41933.0,0.33,0.45,0.22,0.11428571428571434,0.3428571428571428,0.5428571428571429,0.1896551724137931,0.6379310344827586,0.1724137931034484,4914.0,2,2,1,5194.0,Divert,Do_Not_Divert,-0.938027034480329,Do_Not_Divert,Do_Not_Divert,-0.8339147109477394,Do_Not_Divert,Do_Not_Divert,-0.38530928130501285
PSU,195,Human_Single,Final-Exam-1,3,8,80808.0,2,0.7,0.125905771,0.312691703,5,2,1,0,0.4,0.1,31574.0,0.6,0.1,0.3,0.4,0.1,0.5,0.4,0.1,0.5,15179.0,0.65,0.3,0.05,0.27999999999999997,0.06999999999999999,0.65,0.42,0.06999999999999999,0.51,12402.0,0.63,0.3,0.07,0.6999999999999998,0.029166666666666678,0.2708333333333335,0.8478260869565217,0.13043478260869565,0.021739130434782594,7769.0,1,1,1,5023.0,Divert,Do_Not_Divert,-0.5587729764093712,Divert,Do_Not_Divert,-0.5587729764093712,Divert,Do_Not_Divert,-0.3129450858987667
PSU,195,Human_Single,Final-Exam-1,3,9,88093.0,2,0.4,0.111816277,0.281968674,3,3,0,0,0.3,0.1,27424.0,0.2,0.19,0.61,0.3,0.1,0.6,0.3,0.1,0.6,14711.0,0.3,0.29,0.41,0.12,0.04000000000000001,0.84,0.08000000000000002,0.07600000000000001,0.844,26691.0,0.25,0.29,0.46,0.11999999999999997,0.04000000000000001,0.8400000000000001,0.2288135593220339,0.3194915254237288,0.45169491525423733,5663.0,1,1,1,4680.0,Do_Not_Divert,Divert,-1.2112298274878706,Do_Not_Divert,Do_Not_Divert,-0.7525030139353099,Do_Not_Divert,Do_Not_Divert,-0.31587701506109317
PSU,195,Human_Single,Final-Exam-1,3,10,97797.0,2,0.7,0.230668493,0.050440015,4,5,0,0,0.4,0.4,37300.0,0.1,0.6,0.3,0.4,0.4,0.19999999999999996,0.4,0.4,0.19999999999999996,9048.0,0.1,0.65,0.25,0.27999999999999997,0.27999999999999997,0.44000000000000006,0.06999999999999999,0.42,0.51,32182.0,0.2,0.5,0.3,0.27999999999999997,0.2799999999999999,0.44000000000000017,0.125,0.5625000000000001,0.3124999999999999,4961.0,2,2,1,4415.0,Do_Not_Divert,Divert,-0.7949613395555556,Do_Not_Divert,Divert,-0.7949613395555556,Do_Not_Divert,Divert,-1.25258013725
PSU,196,Human_Single,Final-Exam-1,3,1,112242.0,2,1.0,0.334456797,0.437983013,2,2,0,1,0.1,0.1,12121.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,6692.0,0.1,0.1,0.8,0.1,0.1,0.8,0.1,0.1,0.8,10593.0,0.396,0.01,0.594,0.09999999999999999,0.1,0.8,0.12903225806451615,0.0967741935483871,0.7741935483870968,14087.0,1,1,1,41714.0,Do_Not_Divert,Do_Not_Divert,-0.2648691248000001,Do_Not_Divert,Do_Not_Divert,-0.2648691248000001,Do_Not_Divert,Do_Not_Divert,-0.08274916000000003
