site_id,subject_id,participant_ID,age,gender,visual_impairment,visual_impairment_kind,education_associate,education_bachelor,education_certificate,education_master,education_other,education_phd,education_associate_discipline,education_master_discipline,education_certificate_discipline,education_bachelor_discipline,education_phd_discipline,education_other_type,education_other-discipline,education_current_discipline,education_current_degree,probability_statistics_training,probability_statistics_usage,geospatial_data_usage,job_title_position_1,number_years_1,employer_2,employer_3,employer_4,employer_5,employer_6,employer_7,employer_8,employer_9,employer_10,employer_1,job_title_position_10,job_title_position_9,job_title_position_8,job_title_position_7,job_title_position_6,job_title_position_5,job_title_position_4,job_title_position_3,job_title_position_2,number_years_10,number_years_9,number_years_8,number_years_7,number_years_6,number_years_5,number_years_4,number_years_3,number_years_2,geospatial_analysis_expertise,spatial_ability_rating,cognitive_reflection_cents,cognitive_reflection_minutes,cognitive_reflection_days,played_video_games_ever,played_video_games_twelve_months,video_game_time,video_game_hours_per_time,bis-bas_1,bis-bas_2,bis-bas_3,bis-bas_11,bis-bas_12,bis-bas_13,bis-bas_14,bis-bas_15,bis-bas_16,bis-bas_17,bis-bas_18,bis-bas_19,bis-bas_10,bis-bas_20,bis-bas_4,bis-bas_5,bis-bas_6,bis-bas_7,bis-bas_8,bis-bas_9,bis-bas_21,bis-bas_22,bis-bas_23,bis-bas_24,cognitive_style_1,cognitive_style_2,cognitive_style_3,cognitive_style_4,cognitive_style_5,cognitive_style_6,cognitive_style_7,cognitive_style_8,cognitive_style_9,cognitive_style_10,cognitive_style_11,cognitive_style_12,cognitive_style_13,spatial_ability_1,spatial_ability_2,spatial_ability_3,spatial_ability_4,spatial_ability_5,spatial_ability_6,spatial_ability_7,spatial_ability_8,spatial_ability_9,spatial_ability_10,spatial_ability_11,spatial_ability_12,spatial_ability_13,spatial_ability_14,spatial_ability_15,water_test_1,water_test_2,water_test_3,water_test_4,water_test_5,water_test_6,SubmitButton1
PSU,223,223,42,Male,No,,Off,On,Off,Off,Off,Off,,,,Geography,,,,GIS,Graduate,elementary,rarely,often,Geospatial Intelligence Analyst,5,Observera,BAE,US Air Force,,,,,,,National Geospatial-Intelligence Agency,,,,,,,Imagery Analyst,Senior Engineer,Senior Image Scientist,,,,,,,4,6,2,expert,excellent,10,100,24,yes,yes,week,2,very_true,somewhat_false,somewhat_false,very_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,agree,disagree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,disagree,fox,agree,disagree,agree,agree,agree,slightly_disagree,agree,disagree,agree,disagree,disagree,disagree,no_agree_disagree,agree,disagree,c,c,e,d,a,f,
PSU,224,224,26,Female,No,,Off,On,On,On,Off,Off,,Environmental Management,Geospatial Analysis,Environmental Science,,,,GIS,Master,intermediate,rarely,often,Geospatial Analyst,2.5,,,,,,,,,,Booz Allen Hamilton,,,,,,,,,,,,,,,,,,,novice,excellent,5,5,47,yes,no,year,2,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,very_true,very_true,somewhat_false,somewhat_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,disagree,disagree,disagree,agree,agree,agree,disagree,disagree,agree,disagree,disagree,disagree,fox,strongly_agree,slightly_agree,slightly_disagree,agree,agree,disagree,agree,strongly_disagree,agree,slightly_agree,disagree,disagree,strongly_disagree,slightly_agree,disagree,b,d,e,d,b,a,
PSU,225,225,29,Female,Yes,,Off,On,Off,Off,Off,Off,,,,Latin American Studies,,,,GIS,Post-Baccalaureate Certificate,none,never,often,Analyst,4,,,,,,,,,,Federal Government,,,,,,,,,,,,,,,,,,,intermediate,good,210,5,47,yes,yes,year,1,somewhat_true,somewhat_false,very_true,very_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,very_true,very_true,disagree,disagree,agree,disagree,disagree,agree,disagree,agree,agree,agree,disagree,disagree,fox,strongly_agree,disagree,slightly_agree,strongly_disagree,disagree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,no_agree_disagree,disagree,no_agree_disagree,strongly_disagree,strongly_disagree,slightly_agree,c,c,f,d,a,f,
PSU,227,227,40,Male,No,,Off,On,Off,On,Off,Off,,GIS,,Geophysics,,,,,,elementary,rarely,occasionally,Intelligence Analysis,1,CACI,Battelle,Innovative Solutions International,CDM Federal Programs,,,,,,Battelle,,,,,,Geologist,Aeronautic GIS Specialist,Research Scientist,GEOINT Analysis,,,,,,3,2,9,.25,novice,good,5,5,47,yes,yes,week,2,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,very_true,somewhat_true,disagree,disagree,agree,agree,disagree,agree,agree,disagree,agree,disagree,agree,agree,fox,no_agree_disagree,disagree,slightly_agree,agree,agree,no_agree_disagree,strongly_agree,disagree,agree,disagree,disagree,disagree,disagree,strongly_agree,disagree,b,b,f,e,a,e,
MCL,228,228,32,Male,No,,On,On,On,Off,Off,Off,Liberal Arts,,Geospatial Intelligence,Criminal Justice,,,,,,elementary,rarely,often,Senior All-Source/GEOINT Intelligence Analyst,3,SAIC,LLH,Trinity Technology Group,US Army,,,,,,Leidos,,,,,,All-Source Analyst,Special Security Officer,All-Source Analyst,Senior Fusion Analyst,,,,,,5,2.5,1.5,1.5,intermediate,good,5,5,47,yes,yes,week,3,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,somewhat_true,very_true,very_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,somewhat_true,very_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,disagree,disagree,agree,disagree,agree,agree,disagree,disagree,agree,agree,disagree,agree,fox,agree,slightly_agree,agree,agree,strongly_agree,disagree,strongly_agree,strongly_disagree,strongly_agree,slightly_agree,strongly_disagree,disagree,strongly_disagree,strongly_agree,disagree,c,c,e,d,a,f,
PSU,229,229,36,Female,No,,On,Off,Off,Off,Off,Off,Arts and Sciences,,,,,,,Marketing,Old Dominion University / BS,none,rarely,occasionally,Geospatial Intelligence Analyst,9,,,,,,,,,,US Air Force,,,,,,,,,,,,,,,,,,,novice,average,.10,100,24,yes,no,year,1,somewhat_true,somewhat_true,somewhat_false,very_false,very_true,somewhat_false,somewhat_true,somewhat_false,very_false,somewhat_false,very_true,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,very_true,very_true,very_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,disagree,disagree,disagree,agree,agree,disagree,disagree,agree,agree,agree,disagree,disagree,fox,agree,slightly_agree,strongly_agree,no_agree_disagree,slightly_disagree,strongly_agree,strongly_agree,disagree,strongly_agree,strongly_agree,no_agree_disagree,strongly_disagree,disagree,disagree,disagree,d,d,e,d,a,d,
PSU,230,230,28,Male,No,,Off,On,Off,Off,Off,Off,,,,Urban Planning,,,,,Penn State Gradate GIS Certificate,intermediate,occasionally,often,Cartographic Analyst,1,U.S. Department of State,,,,,,,,,Scitor,,,,,,,,,Office of the Geographer,,,,,,,,,1,intermediate,good,10,100,47,yes,yes,week,2,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,agree,disagree,agree,agree,disagree,agree,disagree,agree,agree,disagree,agree,disagree,fox,agree,agree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_agree,slightly_disagree,agree,strongly_disagree,slightly_agree,disagree,disagree,strongly_agree,strongly_disagree,c,c,d,d,a,f,
PSU,231,231,32,Female,No,,Off,On,On,Off,Off,Off,,,GIS,Geodetic Engineering,,,,GIS,Post grad cert,elementary,occasionally,often,Survey Technician,1,Hunsaker & Associates,URS Corp,Lockheed Martin Corp,,,,,,,M&G Civil Engineering & Surveying,,,,,,,Aeronautical Info Specialist,Survey Technician,Survey Title Analyst,,,,,,,3.5,.5,3,novice,good,.05,5,47,yes,yes,month,5,very_true,somewhat_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_true,very_true,very_true,somewhat_true,very_true,somewhat_true,agree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,hedgehog,strongly_agree,strongly_disagree,agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,b,c,c,d,a,d,
PSU,232,232,29,Female,No,,On,On,On,Off,Off,Off,CONSTRUCTION DESIGN IN AUTOCAD,,GEOSPATIAL INFORMATION SYSTEMS CERTIFICATE,BS MINOR LAND SURVEYING & TOPOGRAPHY,,,,GEOSPATIAL INFORMATION SYSTEMS ,MASTER,intermediate,occasionally,often,GIS ENGINEER II,0.5,CHENEGA FEDERAL SYSTEMS,,,,,,,,,CHENEGA TECHNICAL INNOVATION LLC,,,,,,,,,GIS ENGINEER I,,,,,,,,,4,novice,good,10,5,12,yes,yes,month,4,very_true,very_false,very_false,very_false,somewhat_true,somewhat_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,somewhat_false,somewhat_true,very_true,very_true,somewhat_true,disagree,disagree,agree,agree,agree,agree,disagree,disagree,disagree,agree,disagree,agree,fox,no_agree_disagree,strongly_disagree,agree,agree,strongly_agree,agree,strongly_agree,strongly_disagree,strongly_agree,no_agree_disagree,no_agree_disagree,strongly_disagree,strongly_disagree,no_agree_disagree,no_agree_disagree,f,a,f,c,b,b,
PSU,233,233,55,Male,No,,Off,On,Off,On,Off,Off,,GIS,,Computer Studies  Biology,,,,Information Design,Graduate Certificate,elementary,rarely,often,Geographer,6,National Park Service,Maryland Dept. Natural Resources,,,,,,,,US Geological Survey,,,,,,,,Planner,Biologist,,,,,,,,2,4,novice,good,5,5,47,yes,no,year,1,somewhat_true,very_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,very_false,somewhat_false,somewhat_false,very_true,disagree,agree,disagree,agree,disagree,disagree,agree,disagree,agree,disagree,disagree,agree,fox,slightly_agree,no_agree_disagree,slightly_agree,slightly_agree,agree,slightly_agree,strongly_agree,disagree,agree,slightly_agree,strongly_agree,disagree,slightly_disagree,no_agree_disagree,disagree,c,c,e,e,a,d,
PSU,234,234,25,Female,No,,Off,On,On,Off,Off,Off,,,Geospatial Intelligence,Geography(GIS) & Telecommunications,,,,Homeland Security  Geospatial Option,Masters of Professional Studies,elementary,rarely,often,Geospatial Analyst,3.5,Germantown Indoor Swim Center,Upper Main Line YMCA,Penn State Food Services,Bryce Jordan Center,Red Brick Productions,State College Theatre,,,,MDA Information Systems  LLC,,,,Stage Hand,Stage Hand,Stage Hand,Preparer/Server,Swim Lesson Supervisor/Instructor,Swim Lesson Instructor,,,,2.5,1,3,4,9.5,3.5,expert,excellent,10,100,47,yes,yes,month,4,somewhat_true,very_false,very_true,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,very_true,very_true,disagree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,fox,strongly_agree,strongly_disagree,agree,agree,slightly_agree,disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,disagree,c,f,e,d,a,d,
MCL,235,235,28,Male,No,,On,On,On,Off,Off,Off,General Studies,,Geospatial Intelligence,Geographic Information Science,,,,Homeland Security,MPS,intermediate,occasionally,often,Geospatial Analyst,3,Sandy Spring Bank,Salisbury Police,Salisbury University,Gamestop,Herron Printing and Graphics,,,,,MDA Information Systems LLC,,,,,Bindery,Game Advisor,Stockroom clerk,Traffic controller,Teller,,,,,2,0.5,1,0.5,2.5,intermediate,good,10,5,47,yes,yes,day,1,very_true,somewhat_false,very_true,somewhat_true,very_true,somewhat_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,agree,disagree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,disagree,fox,agree,slightly_agree,slightly_agree,no_agree_disagree,slightly_agree,slightly_agree,agree,slightly_disagree,agree,no_agree_disagree,slightly_disagree,disagree,disagree,slightly_agree,slightly_disagree,f,c,e,c,b,f,
PSU,236,236,51,Male,Yes,Nearsighted  corrected with contact lenses,Off,On,On,Off,Off,Off,,,GIS,Geography,,,,,,intermediate,rarely,often,Associate,8,Advanced Interactive Systems,Institute for Defense Analyses,Army Topo Engineering Center,Defense Mapping Agency,,,,,,Booz Allen Hamilton,,,,,,Cartographer,Geographer,Research Staff ember,GIS Specialist,,,,,,5,10,3,2,expert,excellent,10,5,47,yes,yes,day,2,very_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_false,somewhat_false,very_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,very_true,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,very_false,somewhat_false,very_true,somewhat_false,agree,disagree,agree,disagree,disagree,disagree,disagree,agree,disagree,agree,disagree,disagree,fox,strongly_agree,strongly_disagree,agree,strongly_agree,slightly_agree,disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,b,b,c,d,f,d,
MCL,237,237,23,Female,No,,Off,On,Off,Off,Off,Off,,,,cognitive science,,,,,,elementary,rarely,often,Geospatial Analyst,4,,,,,,,,,,The MITRE Corporation,,,,,,,,,,,,,,,,,,,expert,good,.05,100,47,yes,yes,month,2,somewhat_true,somewhat_false,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,very_true,very_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_false,somewhat_true,very_true,agree,agree,agree,disagree,agree,agree,disagree,agree,agree,agree,disagree,disagree,fox,strongly_agree,strongly_disagree,agree,strongly_agree,agree,disagree,agree,strongly_disagree,strongly_agree,strongly_disagree,disagree,strongly_disagree,strongly_disagree,agree,strongly_disagree,f,a,c,c,b,c,
