site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_P-Sensitive_prob_1,bluebook_U-Sensitive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_normative_1,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,022,Human_Single,Sample-Exam-2,5,33,12558.0,1,1.0,0.44514585412557806,4,0,608.0,60.0,40.0,0,32,U-Sensitive,0.4,0.8,4727.0,0.4,0.568426792628952,6396.0,Do_Not_Divert,-0.17553326679815023,Do_Not_Divert,-0.17553326679815023,Do_Not_Divert,-0.24944452961438662
PSU,022,Human_Single,Sample-Exam-2,5,34,14602.0,1,0.4,0.3602641997703626,4,1,1045.0,60.0,40.0,0,33,U-Sensitive,0.4,0.8,7129.0,0.4,0.5524302767007565,5507.0,Do_Not_Divert,-0.44715456073483967,Do_Not_Divert,-0.44715456073483967,Divert,-0.4475697232992435
PSU,022,Human_Single,Sample-Exam-2,5,35,8580.0,1,0.4,0.3225367694825212,3,1,436.0,60.0,40.0,0,34,U-Sensitive,0.4,0.2,5398.0,0.4,0.32930334209480694,2028.0,Divert,-0.6,Do_Not_Divert,-0.4259117532419492,Do_Not_Divert,-0.3506354094500814
PSU,022,Human_Single,Sample-Exam-2,5,36,8814.0,1,0.7,0.370072156321682,2,1,514.0,60.0,40.0,0,35,U-Sensitive,0.4,0.2,4852.0,0.4,0.323525042369731,2746.0,Divert,-0.6,Do_Not_Divert,-0.2078845498853088,Do_Not_Divert,-0.16813964452414248
PSU,022,Human_Single,Sample-Exam-2,5,37,37611.0,1,0.9,0.6221847653178568,2,1,499.0,60.0,40.0,0,36,U-Sensitive,0.4,0.2,26832.0,0.4,0.3172301349238571,2511.0,Divert,-0.6,Do_Not_Divert,0.19549562450857094,Do_Not_Divert,0.15504275834969414
PSU,022,Human_Single,Sample-Exam-2,5,38,12512.0,1,1.0,0.05851795340066013,2,0,3604.0,60.0,40.0,0,37,U-Sensitive,0.6,0.2,5226.0,0.6,0.42092661686397814,2324.0,Divert,-0.4,Divert,-0.4,Divert,-0.5790733831360219
PSU,022,Human_Single,Sample-Exam-2,5,39,7737.0,1,1.0,0.26757915107172003,2,1,421.0,60.0,40.0,0,38,U-Sensitive,0.4,0.2,3697.0,0.4,0.30086575319819486,2590.0,Divert,-0.6,Do_Not_Divert,-0.371873358285248,Do_Not_Divert,-0.27970989508708327
PSU,022,Human_Single,Sample-Exam-2,5,40,11419.0,1,1.0,0.46259323796033636,4,1,1903.0,60.0,40.0,0,39,U-Sensitive,0.4,0.8,5538.0,0.4,0.6139472774774777,2309.0,Do_Not_Divert,-0.11970163852692367,Do_Not_Divert,-0.11970163852692367,Do_Not_Divert,-0.18372623770799484
PSU,023,Human_Single,Sample-Exam-2,5,1,43555.0,1,1.0,0.31497503765204016,3,0,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.2,36114.0,0.3,0.30000000000000004,2636.0,Do_Not_Divert,-0.3330449322263277,Do_Not_Divert,-0.3330449322263277,Do_Not_Divert,-0.33304493222632775
PSU,023,Human_Single,Sample-Exam-2,5,2,53914.0,1,0.4,0.5063359234067369,2,0,13790.0,50.0,50.0,0,1,P-Sensitive,0.4,0.2,32308.0,0.2,0.3333333333333333,2839.0,Do_Not_Divert,0.0050687387253895546,Do_Not_Divert,0.0050687387253895546,Do_Not_Divert,0.008447897875649257
PSU,023,Human_Single,Sample-Exam-2,5,3,29047.0,1,0.7,0.5833671913934919,3,1,5600.0,40.0,60.0,0,2,P-Sensitive,0.4,0.2,11825.0,0.2,0.32,1856.0,Do_Not_Divert,0.1000406296721903,Do_Not_Divert,0.1000406296721903,Do_Not_Divert,0.16006500747550448
PSU,023,Human_Single,Sample-Exam-2,5,4,33743.0,1,0.4,0.18294592578280877,2,0,6380.0,35.0,65.0,0,3,P-Sensitive,0.6,0.2,20202.0,0.2,0.5,2496.0,Do_Not_Divert,-0.253643259373753,Do_Not_Divert,-0.253643259373753,Divert,-0.5
PSU,023,Human_Single,Sample-Exam-2,5,5,16333.0,1,0.7,0.600383523270104,2,0,2371.0,35.0,65.0,0,4,P-Sensitive,0.4,0.2,10436.0,0.2,0.3410520256170397,1982.0,Do_Not_Divert,0.08030681861608323,Do_Not_Divert,0.08030681861608323,Do_Not_Divert,0.13694401579937687
PSU,023,Human_Single,Sample-Exam-2,5,6,17925.0,1,0.9,0.35399626921032723,2,1,4119.0,25.0,75.0,0,5,P-Sensitive,0.4,0.2,10998.0,0.2,0.3248154218606679,1575.0,Do_Not_Divert,-0.11680298463173822,Do_Not_Divert,-0.11680298463173822,Do_Not_Divert,-0.1896970536387158
PSU,023,Human_Single,Sample-Exam-2,5,7,21044.0,1,1.0,0.4936615703684375,5,1,3416.0,20.0,80.0,0,6,P-Sensitive,0.4,0.8,13775.0,0.8,0.5833369334991367,1872.0,Divert,-0.19999999999999996,Do_Not_Divert,-0.050707437052500026,Do_Not_Divert,-0.03697440104475734
PSU,023,Human_Single,Sample-Exam-2,5,8,24118.0,1,0.4,0.2934773373366659,5,0,4352.0,10.0,90.0,0,7,P-Sensitive,0.4,0.8,11669.0,0.8,0.5678979180658161,2824.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43210208193418387
PSU,023,Human_Single,Sample-Exam-2,5,9,19422.0,1,0.7,0.11321259137099404,3,0,5444.0,20.0,80.0,0,8,U-Sensitive,0.6,0.2,7223.0,0.2,0.39694588071716885,3791.0,Divert,-0.8,Do_Not_Divert,-0.46414489035480716,Divert,-0.6030541192828311
PSU,023,Human_Single,Sample-Exam-2,5,10,20436.0,1,0.4,0.03376673619351811,5,0,6661.0,30.0,70.0,0,9,U-Sensitive,0.6,0.8,9921.0,0.99,0.6881006199225657,2247.0,Divert,-0.010000000000000009,Divert,-0.010000000000000009,Divert,-0.31189938007743434
PSU,023,Human_Single,Sample-Exam-2,5,11,21559.0,1,0.4,0.18404820457740712,3,0,5070.0,25.0,75.0,0,10,U-Sensitive,0.6,0.2,10857.0,0.2,0.426299273976835,2231.0,Do_Not_Divert,-0.3791421545071115,Do_Not_Divert,-0.3791421545071115,Divert,-0.573700726023165
PSU,023,Human_Single,Sample-Exam-2,5,12,18704.0,1,0.7,0.38887270333701096,3,0,5444.0,15.0,85.0,0,11,U-Sensitive,0.4,0.2,9750.0,0.5,0.3091497344998376,1966.0,Do_Not_Divert,-0.3333818899889671,Do_Not_Divert,-0.3333818899889671,Do_Not_Divert,-0.2061298455542865
PSU,023,Human_Single,Sample-Exam-2,5,13,18830.0,1,0.9,0.057387496806439176,2,0,2918.0,10.0,90.0,0,12,U-Sensitive,0.6,0.2,12074.0,0.5,0.40536173084172955,2371.0,Divert,-0.5,Divert,-0.5,Divert,-0.5946382691582704
PSU,023,Human_Single,Sample-Exam-2,5,14,14118.0,1,1.0,0.2662596063096403,3,0,2636.0,10.0,90.0,0,13,U-Sensitive,0.4,0.2,7316.0,0.5,0.2918186786344388,2278.0,Do_Not_Divert,-0.7012211810710791,Divert,-0.5,Do_Not_Divert,-0.40925887698128566
PSU,023,Human_Single,Sample-Exam-2,5,15,27112.0,1,1.0,0.5064099674647828,5,1,2714.0,10.0,90.0,0,14,U-Sensitive,0.4,0.8,14430.0,0.8,0.6344530460867768,8065.0,Divert,-0.19999999999999996,Do_Not_Divert,0.05127973971826272,Do_Not_Divert,0.04066823383348607
PSU,023,Human_Single,Sample-Exam-2,5,16,29719.0,1,0.4,0.1598291374233498,2,1,2949.0,10.0,90.0,0,15,U-Sensitive,0.6,0.2,16832.0,0.3,0.391622221446807,8159.0,Do_Not_Divert,-0.4082050350919802,Do_Not_Divert,-0.4082050350919802,Do_Not_Divert,-0.532873875494977
PSU,023,Human_Single,Sample-Exam-2,5,17,13587.0,1,0.7,0.16660703387149745,2,1,2418.0,10.0,90.0,0,16,U-Sensitive,0.6,0.2,7035.0,0.4,0.3698856196979251,1857.0,Do_Not_Divert,-0.5334287458056041,Do_Not_Divert,-0.5334287458056041,Do_Not_Divert,-0.49326905551748207
PSU,023,Human_Single,Sample-Exam-2,5,18,21403.0,1,0.4,0.21396188864545995,4,0,4368.0,20.0,80.0,0,17,U-Sensitive,0.6,0.8,10312.0,0.8,0.6993843533354758,5335.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3006156466645242
PSU,023,Human_Single,Sample-Exam-2,5,19,12590.0,1,0.4,0.5406303245778592,2,0,3760.0,13.0,87.0,0,18,U-Sensitive,0.4,0.2,5600.0,0.2,0.30785169833924314,2169.0,Do_Not_Divert,0.032504259662287364,Do_Not_Divert,0.032504259662287364,Do_Not_Divert,0.05003245770147459
PSU,023,Human_Single,Sample-Exam-2,5,20,24336.0,1,0.7,0.5331279305207988,2,0,3822.0,10.0,90.0,0,19,U-Sensitive,0.4,0.2,4960.0,0.1,0.3004328847107362,2044.0,Do_Not_Divert,0.013251172208319506,Do_Not_Divert,0.013251172208319506,Do_Not_Divert,0.03981087892344166
PSU,023,Human_Single,Sample-Exam-2,5,21,51137.0,1,0.4,0.4187358626187436,4,1,9687.0,20.0,80.0,0,20,U-Sensitive,0.4,0.8,30935.0,0.4,0.5616701509435701,8611.0,Divert,-0.6,Do_Not_Divert,-0.2600452396200204,Do_Not_Divert,-0.3651491224738343
PSU,023,Human_Single,Sample-Exam-2,5,22,13572.0,1,0.4,0.024153519977379245,2,1,1263.0,20.0,80.0,0,21,U-Sensitive,0.6,0.2,8128.0,0.2,0.44701190899741206,2075.0,Do_Not_Divert,-0.38067718401809664,Do_Not_Divert,-0.38067718401809664,Divert,-0.552988091002588
PSU,023,Human_Single,Sample-Exam-2,5,23,44085.0,1,0.7,0.4565132762271018,4,0,4976.0,15.0,85.0,0,22,U-Sensitive,0.4,0.8,29390.0,0.8,0.5654696796587653,7863.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.19672339009015963
PSU,023,Human_Single,Sample-Exam-2,5,24,19531.0,1,0.4,0.1338524466475317,2,0,3916.0,15.0,85.0,0,23,U-Sensitive,0.6,0.2,12605.0,0.2,0.4427843610317199,1840.0,Do_Not_Divert,-0.29291804268197463,Do_Not_Divert,-0.29291804268197463,Divert,-0.5572156389682801
PSU,023,Human_Single,Sample-Exam-2,5,25,18954.0,1,0.7,0.2838746088141805,5,0,3791.0,10.0,90.0,0,24,U-Sensitive,0.4,0.8,9033.0,0.8,0.5685640604325018,3400.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43143593956749815
PSU,023,Human_Single,Sample-Exam-2,5,26,15632.0,1,0.4,0.03420144334578612,2,0,2559.0,10.0,90.0,0,25,U-Sensitive,0.6,0.2,9360.0,0.2,0.4392628440379779,2215.0,Do_Not_Divert,-0.3726388453233711,Do_Not_Divert,-0.3726388453233711,Divert,-0.5607371559620221
PSU,023,Human_Single,Sample-Exam-2,5,27,13603.0,1,0.7,0.16372686269985226,3,1,2137.0,10.0,90.0,0,26,U-Sensitive,0.6,0.2,4680.0,0.2,0.42886351618796825,1825.0,Do_Not_Divert,-0.4035277647601773,Do_Not_Divert,-0.4035277647601773,Divert,-0.5711364838120317
PSU,023,Human_Single,Sample-Exam-2,5,28,21325.0,1,0.4,0.17171667236987354,2,0,4025.0,20.0,80.0,0,27,U-Sensitive,0.6,0.2,11107.0,0.6,0.45806426895304425,2246.0,Divert,-0.4,Divert,-0.4,Divert,-0.5419357310469557
PSU,023,Human_Single,Sample-Exam-2,5,29,21076.0,1,0.4,0.22717295455317754,2,0,5476.0,50.0,50.0,0,28,U-Sensitive,0.6,0.2,12199.0,0.6,0.48883836117965374,1981.0,Divert,-0.4,Divert,-0.4,Divert,-0.5111616388203463
PSU,023,Human_Single,Sample-Exam-2,5,30,14024.0,1,0.7,0.08962620493144347,2,1,1825.0,50.0,50.0,0,29,U-Sensitive,0.6,0.2,8627.0,0.6,0.47763524783857764,1981.0,Divert,-0.4,Divert,-0.4,Divert,-0.5223647521614223
PSU,023,Human_Single,Sample-Exam-2,5,31,26863.0,1,0.9,0.4106588140702512,2,0,2106.0,50.0,50.0,0,30,U-Sensitive,0.4,0.2,17581.0,0.3,0.33137034612732713,4306.0,Do_Not_Divert,-0.10720942311569859,Do_Not_Divert,-0.10720942311569859,Do_Not_Divert,-0.11842007881986702
PSU,023,Human_Single,Sample-Exam-2,5,32,19501.0,1,1.0,0.3664713149641192,2,0,5663.0,40.0,60.0,0,31,U-Sensitive,0.4,0.2,10172.0,0.2,0.3238689617945177,1903.0,Do_Not_Divert,-0.10682294802870462,Do_Not_Divert,-0.10682294802870462,Do_Not_Divert,-0.17298318636943144
PSU,023,Human_Single,Sample-Exam-2,5,33,23618.0,1,1.0,0.44514585412557806,4,0,6879.0,36.0,64.0,0,32,U-Sensitive,0.4,0.8,7800.0,0.5,0.568426792628952,4087.0,Do_Not_Divert,-0.21941658349768778,Do_Not_Divert,-0.21941658349768778,Do_Not_Divert,-0.24944452961438662
PSU,023,Human_Single,Sample-Exam-2,5,34,23821.0,1,0.4,0.3602641997703626,4,1,6599.0,40.0,60.0,0,33,U-Sensitive,0.4,0.8,10561.0,0.4,0.5524302767007565,5507.0,Divert,-0.6,Do_Not_Divert,-0.44715456073483967,Divert,-0.4475697232992435
PSU,023,Human_Single,Sample-Exam-2,5,35,18127.0,1,0.4,0.3225367694825212,3,1,2153.0,40.0,60.0,0,34,U-Sensitive,0.4,0.2,12761.0,0.25,0.32930334209480694,2277.0,Do_Not_Divert,-0.2661948457762182,Do_Not_Divert,-0.2661948457762182,Do_Not_Divert,-0.3506354094500814
PSU,023,Human_Single,Sample-Exam-2,5,36,18174.0,1,0.7,0.370072156321682,2,1,2668.0,40.0,60.0,0,35,U-Sensitive,0.4,0.2,10514.0,0.3,0.323525042369731,3448.0,Do_Not_Divert,-0.1559134124139816,Do_Not_Divert,-0.1559134124139816,Do_Not_Divert,-0.16813964452414248
PSU,023,Human_Single,Sample-Exam-2,5,37,17207.0,1,0.9,0.6221847653178568,2,1,2824.0,35.0,65.0,0,36,U-Sensitive,0.4,0.2,11216.0,0.4,0.3172301349238571,1701.0,Do_Not_Divert,0.19549562450857094,Do_Not_Divert,0.19549562450857094,Do_Not_Divert,0.15504275834969414
PSU,023,Human_Single,Sample-Exam-2,5,38,35553.0,1,1.0,0.05851795340066013,2,0,7442.0,30.0,70.0,0,37,U-Sensitive,0.6,0.2,16832.0,0.2,0.42092661686397814,6115.0,Divert,-0.8,Do_Not_Divert,-0.35318563727947194,Divert,-0.5790733831360219
PSU,023,Human_Single,Sample-Exam-2,5,39,13182.0,1,1.0,0.26757915107172003,2,1,1653.0,30.0,70.0,0,38,U-Sensitive,0.4,0.2,8190.0,0.2,0.30086575319819486,2169.0,Do_Not_Divert,-0.185936679142624,Do_Not_Divert,-0.185936679142624,Do_Not_Divert,-0.27970989508708327
PSU,023,Human_Single,Sample-Exam-2,5,40,16317.0,1,1.0,0.46259323796033636,4,1,2667.0,30.0,70.0,0,39,U-Sensitive,0.4,0.8,9828.0,0.8,0.6139472774774777,2512.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.18372623770799484
PSU,024,Human_Single,Sample-Exam-2,5,1,27253.0,1,1.0,0.31497503765204016,3,0,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.2,12308.0,0.3,0.30000000000000004,2808.0,Do_Not_Divert,-0.3330449322263277,Do_Not_Divert,-0.3330449322263277,Do_Not_Divert,-0.33304493222632775
PSU,024,Human_Single,Sample-Exam-2,5,2,50810.0,1,0.4,0.5063359234067369,2,0,14867.0,60.0,40.0,0,1,P-Sensitive,0.4,0.2,27066.0,0.4,0.3333333333333333,5086.0,Do_Not_Divert,0.010137477450779109,Do_Not_Divert,0.010137477450779109,Do_Not_Divert,0.008447897875649257
PSU,024,Human_Single,Sample-Exam-2,5,3,33337.0,1,0.7,0.5833671913934919,3,1,4274.0,60.0,40.0,0,2,P-Sensitive,0.4,0.2,11029.0,0.4,0.32,6942.0,Do_Not_Divert,0.2000812593443806,Do_Not_Divert,0.2000812593443806,Do_Not_Divert,0.16006500747550448
PSU,024,Human_Single,Sample-Exam-2,5,4,19515.0,1,0.4,0.18294592578280877,2,0,4680.0,70.0,30.0,0,3,P-Sensitive,0.6,0.2,7566.0,0.6,0.5,1731.0,Divert,-0.4,Divert,-0.4,Divert,-0.5
PSU,024,Human_Single,Sample-Exam-2,5,5,28704.0,1,0.7,0.600383523270104,2,0,4275.0,70.0,30.0,0,4,P-Sensitive,0.4,0.2,15647.0,0.4,0.3410520256170397,2480.0,Do_Not_Divert,0.16061363723216646,Do_Not_Divert,0.16061363723216646,Do_Not_Divert,0.13694401579937687
PSU,024,Human_Single,Sample-Exam-2,5,6,25881.0,1,0.9,0.35399626921032723,2,1,2138.0,70.0,30.0,0,5,P-Sensitive,0.4,0.2,16832.0,0.4,0.3248154218606679,4618.0,Divert,-0.6,Do_Not_Divert,-0.23360596926347643,Do_Not_Divert,-0.1896970536387158
PSU,024,Human_Single,Sample-Exam-2,5,7,28782.0,1,1.0,0.4936615703684375,5,1,7394.0,70.0,30.0,0,6,P-Sensitive,0.4,0.8,11264.0,0.5,0.5833369334991367,2870.0,Do_Not_Divert,-0.031692148157812516,Do_Not_Divert,-0.031692148157812516,Do_Not_Divert,-0.03697440104475734
PSU,024,Human_Single,Sample-Exam-2,5,8,41746.0,1,0.4,0.2934773373366659,5,0,15818.0,70.0,30.0,0,7,P-Sensitive,0.4,0.8,12215.0,0.4,0.5678979180658161,3229.0,Divert,-0.6,Divert,-0.6,Divert,-0.43210208193418387
PSU,024,Human_Single,Sample-Exam-2,5,9,28220.0,1,0.7,0.11321259137099404,3,0,8892.0,80.0,20.0,0,8,U-Sensitive,0.6,0.2,8642.0,0.6,0.39694588071716885,2262.0,Do_Not_Divert,-1.3924346710644213,Divert,-0.4,Divert,-0.6030541192828311
PSU,024,Human_Single,Sample-Exam-2,5,10,16084.0,1,0.4,0.03376673619351811,5,0,2246.0,80.0,20.0,0,9,U-Sensitive,0.6,0.8,6381.0,0.6,0.6881006199225657,3338.0,Divert,-0.4,Divert,-0.4,Divert,-0.31189938007743434
PSU,024,Human_Single,Sample-Exam-2,5,11,19344.0,1,0.4,0.18404820457740712,3,0,2886.0,80.0,20.0,0,10,U-Sensitive,0.6,0.2,10748.0,0.6,0.426299273976835,3588.0,Divert,-0.4,Divert,-0.4,Divert,-0.573700726023165
PSU,024,Human_Single,Sample-Exam-2,5,12,36582.0,1,0.7,0.38887270333701096,3,0,11076.0,70.0,30.0,0,11,U-Sensitive,0.4,0.2,6318.0,0.4,0.3091497344998376,13915.0,Do_Not_Divert,-0.2667055119911737,Do_Not_Divert,-0.2667055119911737,Do_Not_Divert,-0.2061298455542865
PSU,024,Human_Single,Sample-Exam-2,5,13,36878.0,1,0.9,0.057387496806439176,2,0,16832.0,60.0,40.0,0,12,U-Sensitive,0.6,0.2,14789.0,0.6,0.40536173084172955,2714.0,Divert,-0.4,Divert,-0.4,Divert,-0.5946382691582704
PSU,024,Human_Single,Sample-Exam-2,5,14,22152.0,1,1.0,0.2662596063096403,3,0,9953.0,40.0,60.0,0,13,U-Sensitive,0.4,0.2,8284.0,0.2,0.2918186786344388,2465.0,Do_Not_Divert,-0.28048847242843167,Do_Not_Divert,-0.28048847242843167,Do_Not_Divert,-0.40925887698128566
PSU,024,Human_Single,Sample-Exam-2,5,15,16162.0,1,1.0,0.5064099674647828,5,1,5429.0,30.0,70.0,0,14,U-Sensitive,0.4,0.8,5897.0,0.8,0.6344530460867768,2075.0,Divert,-0.19999999999999996,Do_Not_Divert,0.05127973971826272,Do_Not_Divert,0.04066823383348607
PSU,024,Human_Single,Sample-Exam-2,5,16,16879.0,1,0.4,0.1598291374233498,2,1,6318.0,20.0,80.0,0,15,U-Sensitive,0.6,0.2,4540.0,0.2,0.391622221446807,3494.0,Do_Not_Divert,-0.2721366900613202,Do_Not_Divert,-0.2721366900613202,Do_Not_Divert,-0.532873875494977
PSU,024,Human_Single,Sample-Exam-2,5,17,20733.0,1,0.7,0.16660703387149745,2,1,7426.0,10.0,90.0,0,16,U-Sensitive,0.6,0.2,5897.0,0.2,0.3698856196979251,3416.0,Do_Not_Divert,-0.26671437290280203,Do_Not_Divert,-0.26671437290280203,Do_Not_Divert,-0.49326905551748207
PSU,024,Human_Single,Sample-Exam-2,5,18,17596.0,1,0.4,0.21396188864545995,4,0,2355.0,10.0,90.0,0,17,U-Sensitive,0.6,0.8,7270.0,0.8,0.6993843533354758,3182.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3006156466645242
PSU,024,Human_Single,Sample-Exam-2,5,19,20046.0,1,0.4,0.5406303245778592,2,0,9548.0,20.0,80.0,0,18,U-Sensitive,0.4,0.2,5834.0,0.2,0.30785169833924314,2761.0,Do_Not_Divert,0.032504259662287364,Do_Not_Divert,0.032504259662287364,Do_Not_Divert,0.05003245770147459
PSU,024,Human_Single,Sample-Exam-2,5,20,19251.0,1,0.7,0.5331279305207988,2,0,2730.0,20.0,80.0,0,19,U-Sensitive,0.4,0.2,4478.0,0.2,0.3004328847107362,5070.0,Do_Not_Divert,0.026502344416639012,Do_Not_Divert,0.026502344416639012,Do_Not_Divert,0.03981087892344166
PSU,024,Human_Single,Sample-Exam-2,5,21,12340.0,1,0.4,0.4187358626187436,4,1,2262.0,20.0,80.0,0,20,U-Sensitive,0.4,0.8,5008.0,0.8,0.5616701509435701,2574.0,Do_Not_Divert,-0.5200904792400408,Divert,-0.19999999999999996,Do_Not_Divert,-0.3651491224738343
PSU,024,Human_Single,Sample-Exam-2,5,22,19734.0,1,0.4,0.024153519977379245,2,1,2402.0,20.0,80.0,0,21,U-Sensitive,0.6,0.2,7940.0,0.2,0.44701190899741206,6365.0,Do_Not_Divert,-0.38067718401809664,Do_Not_Divert,-0.38067718401809664,Divert,-0.552988091002588
PSU,024,Human_Single,Sample-Exam-2,5,23,11778.0,1,0.7,0.4565132762271018,4,0,1996.0,20.0,80.0,0,22,U-Sensitive,0.4,0.8,5024.0,0.8,0.5654696796587653,1965.0,Do_Not_Divert,-0.27831503214654846,Divert,-0.19999999999999996,Do_Not_Divert,-0.19672339009015963
PSU,024,Human_Single,Sample-Exam-2,5,24,12292.0,1,0.4,0.1338524466475317,2,0,1809.0,20.0,80.0,0,23,U-Sensitive,0.6,0.2,3978.0,0.2,0.4427843610317199,4852.0,Do_Not_Divert,-0.29291804268197463,Do_Not_Divert,-0.29291804268197463,Divert,-0.5572156389682801
PSU,024,Human_Single,Sample-Exam-2,5,25,10515.0,1,0.7,0.2838746088141805,5,0,1498.0,20.0,80.0,0,24,U-Sensitive,0.4,0.8,3962.0,0.8,0.5685640604325018,2574.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43143593956749815
PSU,024,Human_Single,Sample-Exam-2,5,26,11279.0,1,0.4,0.03420144334578612,2,0,1497.0,20.0,80.0,0,25,U-Sensitive,0.6,0.2,4415.0,0.2,0.4392628440379779,3526.0,Do_Not_Divert,-0.3726388453233711,Do_Not_Divert,-0.3726388453233711,Divert,-0.5607371559620221
PSU,024,Human_Single,Sample-Exam-2,5,27,18127.0,1,0.7,0.16372686269985226,3,1,6739.0,10.0,90.0,0,26,U-Sensitive,0.6,0.2,4695.0,0.2,0.42886351618796825,2824.0,Do_Not_Divert,-0.4035277647601773,Do_Not_Divert,-0.4035277647601773,Divert,-0.5711364838120317
PSU,024,Human_Single,Sample-Exam-2,5,28,10670.0,1,0.4,0.17171667236987354,2,0,1154.0,10.0,90.0,0,27,U-Sensitive,0.6,0.2,4025.0,0.2,0.45806426895304425,2387.0,Do_Not_Divert,-0.2626266621041012,Do_Not_Divert,-0.2626266621041012,Divert,-0.5419357310469557
PSU,024,Human_Single,Sample-Exam-2,5,29,12402.0,1,0.4,0.22717295455317754,2,0,1404.0,10.0,90.0,0,28,U-Sensitive,0.6,0.2,5476.0,0.2,0.48883836117965374,3775.0,Do_Not_Divert,-0.218261636357458,Do_Not_Divert,-0.218261636357458,Divert,-0.5111616388203463
PSU,024,Human_Single,Sample-Exam-2,5,30,12090.0,1,0.7,0.08962620493144347,2,1,2512.0,10.0,90.0,0,29,U-Sensitive,0.6,0.2,5226.0,0.2,0.47763524783857764,2730.0,Do_Not_Divert,-0.32829903605484523,Do_Not_Divert,-0.32829903605484523,Divert,-0.5223647521614223
PSU,024,Human_Single,Sample-Exam-2,5,31,10343.0,1,0.9,0.4106588140702512,2,0,1170.0,10.0,90.0,0,30,U-Sensitive,0.4,0.2,4197.0,0.2,0.33137034612732713,3463.0,Do_Not_Divert,-0.07147294874379906,Do_Not_Divert,-0.07147294874379906,Do_Not_Divert,-0.11842007881986702
PSU,024,Human_Single,Sample-Exam-2,5,32,15023.0,1,1.0,0.3664713149641192,2,0,4337.0,10.0,90.0,0,31,U-Sensitive,0.4,0.2,5351.0,0.2,0.3238689617945177,2246.0,Divert,-0.8,Do_Not_Divert,-0.10682294802870462,Do_Not_Divert,-0.17298318636943144
PSU,024,Human_Single,Sample-Exam-2,5,33,14586.0,1,1.0,0.44514585412557806,4,0,4306.0,10.0,90.0,0,32,U-Sensitive,0.4,0.8,6442.0,0.8,0.568426792628952,2294.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.24944452961438662
PSU,024,Human_Single,Sample-Exam-2,5,34,12371.0,1,0.4,0.3602641997703626,4,1,2075.0,10.0,90.0,0,33,U-Sensitive,0.4,0.8,3775.0,0.8,0.5524302767007565,5179.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.4475697232992435
PSU,024,Human_Single,Sample-Exam-2,5,35,28298.0,1,0.4,0.3225367694825212,3,1,6661.0,10.0,90.0,0,34,U-Sensitive,0.4,0.2,14180.0,0.2,0.32930334209480694,5928.0,Do_Not_Divert,-0.2129558766209746,Do_Not_Divert,-0.2129558766209746,Do_Not_Divert,-0.3506354094500814
PSU,024,Human_Single,Sample-Exam-2,5,36,10749.0,1,0.7,0.370072156321682,2,1,2683.0,10.0,90.0,0,35,U-Sensitive,0.4,0.2,4306.0,0.2,0.323525042369731,2106.0,Do_Not_Divert,-0.1039422749426544,Do_Not_Divert,-0.1039422749426544,Do_Not_Divert,-0.16813964452414248
PSU,024,Human_Single,Sample-Exam-2,5,37,29546.0,1,0.9,0.6221847653178568,2,1,18143.0,10.0,90.0,0,36,U-Sensitive,0.4,0.2,6567.0,0.2,0.3172301349238571,2933.0,Do_Not_Divert,0.09774781225428547,Do_Not_Divert,0.09774781225428547,Do_Not_Divert,0.15504275834969414
PSU,024,Human_Single,Sample-Exam-2,5,38,18861.0,1,1.0,0.05851795340066013,2,0,2371.0,10.0,90.0,0,37,U-Sensitive,0.6,0.2,11732.0,0.2,0.42092661686397814,3026.0,Do_Not_Divert,-0.35318563727947194,Do_Not_Divert,-0.35318563727947194,Divert,-0.5790733831360219
PSU,024,Human_Single,Sample-Exam-2,5,39,12043.0,1,1.0,0.26757915107172003,2,1,2652.0,10.0,90.0,0,38,U-Sensitive,0.4,0.2,4758.0,0.2,0.30086575319819486,3338.0,Do_Not_Divert,-0.185936679142624,Do_Not_Divert,-0.185936679142624,Do_Not_Divert,-0.27970989508708327
