Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,
S010,5,7,6,118181,7026,10752,23471,43.546594143415106,4.0,5,4,4,SIGINT,IMINT,SOCINT,MOVINT,NaN,4,3,0,3,NaN,6210,5583,6399,5513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,14.0,57.0,14.0,20.0,19.0,43.0,18.0,32.0,32.0,26.0,10.0,26.0,26.0,41.0,7.0,35.0,17.0,44.0,4.0,25.0,25.0,100.0,25.0,15.0,14.0,33.0,14.0,53.0,53.0,43.0,18.0,32.0,32.0,52.0,10.0,53.0,26.0,67.0,7.0,NaN,NaN,NaN,NaN,56.54114979148309,3.529544013492119,36.93303467831639,2.996271516708389,80.71193719554077,5.0383894879474935,13.180386260229657,1.0692870562820784,71.31265395221756,4.45164542588059,23.290937053218205,0.9447635686836476,61.3763046742934,15.325501482182629,20.04569413004797,3.2524997134760114,29.0,17.0,50.0,4.0,42.0,25.0,74.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,8,3,161007,17754,9696,19504,38.70902091547927,31.0,5,4,4,MOVINT,IMINT,SIGINT,SOCINT,NaN,1,5,2,5,NaN,27922,6383,10431,16634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,14.0,57.0,14.0,31.0,9.0,52.0,8.0,23.0,23.0,37.0,17.0,50.0,15.0,24.0,11.0,46.0,14.0,21.0,19.0,25.0,25.0,100.0,25.0,51.0,14.0,86.0,14.0,31.0,32.0,52.0,25.0,74.0,23.0,37.0,17.0,50.0,15.0,24.0,22.0,NaN,NaN,NaN,NaN,13.334113330871359,1.1244356916985396,76.59835976671599,8.94309121071412,3.7389800279295624,0.3152997495692731,85.91489519646926,10.030825026031897,21.377138549953397,0.2575265515866334,70.17248418401513,8.192850714444836,19.75836518660039,0.23802547939727664,64.85870713326753,15.144902200734798,39.0,0.0,31.0,30.0,40.0,0.0,32.0,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,9,1,94576,5489,5020,14295,25.011451390419356,51.0,5,4,4,SOCINT,MOVINT,IMINT,SIGINT,NaN,0,3,3,3,NaN,5200,7231,5007,5608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.0,14.0,14.0,14.0,67.0,11.0,11.0,11.0,40.0,28.0,6.0,26.0,30.0,21.0,17.0,32.0,39.0,28.0,22.0,11.0,100.0,25.0,25.0,25.0,82.0,14.0,14.0,14.0,67.0,47.0,11.0,45.0,40.0,28.0,24.0,44.0,30.0,21.0,17.0,9.0,NaN,NaN,NaN,NaN,83.29204714098411,15.734502168863528,0.15155690584167625,0.8218937843106946,95.10102366626579,4.491326946872784,0.17304433477110684,0.23460505209034477,95.39267440550935,4.505100708434351,0.04339375447331166,0.0588311315829724,95.43010281174598,4.506868336195114,0.043410780508916814,0.019618071549986092,51.0,26.0,17.0,6.0,72.0,36.0,25.0,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,5,10,3,104235,10688,8402,10793,57.65673398665101,38.0,5,4,4,IMINT,SIGINT,MOVINT,SOCINT,NaN,3,3,3,3,NaN,3799,5890,10337,10291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.0,14.0,14.0,14.0,31.0,8.0,31.0,30.0,34.0,1.0,33.0,32.0,27.0,6.0,25.0,42.0,23.0,6.0,36.0,35.0,100.0,25.0,25.0,25.0,58.0,14.0,58.0,58.0,31.0,1.0,31.0,30.0,34.0,7.0,33.0,55.0,27.0,6.0,43.0,42.0,NaN,NaN,NaN,NaN,16.599382383504295,6.1126811408534545,22.225934993796663,55.06200148184559,17.30456427479236,2.124120870873009,23.170146441696467,57.40116841263816,6.211795877479565,3.0499711080683847,8.317355921916441,82.42087709253562,6.027945287791746,5.919402160471996,8.071187048848406,79.98146550288784,23.0,4.0,35.0,38.0,25.0,4.0,40.0,43.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,1,0,265500,63034,7080,22389,93.40478526154486,85.0,5,4,4,MOVINT,SIGINT,SOCINT,IMINT,NaN,0,0,0,0,NaN,35469,11380,6835,11249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.0,5.0,15.0,5.0,70.0,10.0,15.0,5.0,97.0,1.0,1.0,1.0,97.0,1.0,1.0,1.0,80.0,1.0,18.0,1.0,75.0,5.0,15.0,5.0,70.0,10.0,15.0,5.0,97.0,1.0,1.0,1.0,97.0,1.0,1.0,1.0,80.0,1.0,18.0,1.0,NaN,NaN,NaN,NaN,58.244538724619964,7.801723675883879,28.761863691042922,5.191873908453235,90.71000992502233,1.7357714009835226,6.3991013406717006,1.1551173333224576,95.12873494231896,0.9101627133604268,3.3554092641427204,0.6056930801779058,85.02495811488046,0.8134928592093582,11.99610327268637,2.1654457532238043,85.0,0.0,15.0,0.0,85.0,0.0,15.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,2,6,293313,9855,13946,27485,75.6994505983082,0.0,5,4,4,MOVINT,SOCINT,SIGINT,IMINT,NaN,0,0,2,0,NaN,29775,20404,18251,16675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,7.0,31.0,31.0,31.0,5.0,25.0,40.0,30.0,5.0,5.0,55.0,35.0,15.0,5.0,55.0,25.0,25.0,25.0,25.0,25.0,5.0,25.0,25.0,25.0,5.0,25.0,40.0,30.0,5.0,5.0,55.0,35.0,15.0,5.0,55.0,25.0,NaN,NaN,NaN,NaN,9.454161215544378,28.571203671763435,15.544470567190618,46.43016454550157,8.182270574381715,24.72745215025145,26.906472444566358,40.18380483080046,9.797362688187082,9.869461655681128,32.21752040619214,48.11565524993966,24.64737997663605,24.828760487320984,20.26253116856341,30.261328367479557,5.0,0.0,90.0,5.0,5.0,0.0,90.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,3,1,247558,53723,4196,20466,88.05988867647582,85.0,5,4,4,SIGINT,SOCINT,MOVINT,IMINT,NaN,0,0,0,0,NaN,14913,10966,8049,7940,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,85.0,5.0,5.0,15.0,75.0,5.0,5.0,15.0,75.0,5.0,5.0,9.0,80.0,1.0,10.0,14.0,80.0,1.0,5.0,5.0,85.0,5.0,5.0,15.0,75.0,5.0,5.0,15.0,75.0,5.0,5.0,9.0,80.0,1.0,10.0,14.0,80.0,1.0,5.0,NaN,NaN,NaN,NaN,30.938324147409485,55.534012955405274,4.4667949769209864E-5,13.527618229235467,19.891677427676303,71.41076334387128,2.8719087819084996E-5,8.697530509364602,5.844908352428661,83.93246243600646,8.438727044424584E-6,10.222620772837827,6.330246579422781,90.90188437553364,2.284861446349908E-6,2.767866760182137,15.0,85.0,0.0,0.0,15.0,85.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,4,1,191436,14429,5897,15724,63.26823168467975,85.0,5,4,4,IMINT,MOVINT,SOCINT,SIGINT,NaN,0,0,0,0,NaN,5304,3790,5585,16145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,15.0,75.0,5.0,5.0,10.0,75.0,5.0,10.0,5.0,80.0,5.0,10.0,1.0,79.0,15.0,5.0,25.0,25.0,25.0,25.0,15.0,75.0,5.0,5.0,10.0,75.0,5.0,10.0,5.0,80.0,5.0,10.0,1.0,79.0,15.0,5.0,NaN,NaN,NaN,NaN,0.25211570183714316,96.34956089294762,1.4143760450937004,1.9839473601215265,0.06382667516475657,97.56904596689574,0.3580694091370904,2.0090579488024143,0.03230600970531499,98.7695673574738,0.1812376060150105,1.0168890268058768,0.0319584849470943,97.70707556945763,1.2550158777138125,1.0059500678814681,0.0,85.0,15.0,0.0,0.0,80.0,15.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,5,1,210391,17533,6723,15069,96.14592100036887,80.0,5,4,4,SOCINT,SIGINT,IMINT,MOVINT,NaN,0,0,0,0,NaN,5772,3244,4227,4617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,0.0,18.0,10.0,72.0,0.0,5.0,15.0,80.0,0.0,0.0,20.0,80.0,0.0,0.0,30.0,70.0,25.0,25.0,25.0,25.0,1.0,19.0,10.0,80.0,0.0,5.0,15.0,80.0,0.0,0.0,20.0,80.0,0.0,0.0,30.0,70.0,NaN,NaN,NaN,NaN,2.2466323602062426,14.811180965707148,7.920325996881491,75.02186067720513,2.4927716392392782,5.477960777936099,8.78807070006918,83.24119688275545,0.6628164011228077,1.4565643283038718,9.346828730786157,88.53379053978716,2.0389812439996025,1.120184768006444,28.753073159724785,68.08776082826917,0.0,0.0,20.0,80.0,0.0,0.0,20.0,80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,6,5,169584,1872,10156,7815,58.103713860441644,0.0,5,4,4,SOCINT,IMINT,MOVINT,SIGINT,NaN,0,0,0,0,NaN,6146,9812,2823,6021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,85.0,10.0,5.0,0.0,80.0,5.0,10.0,5.0,82.0,3.0,12.0,3.0,90.0,1.0,8.0,1.0,25.0,25.0,25.0,25.0,85.0,10.0,5.0,0.0,80.0,5.0,10.0,5.0,82.0,3.0,12.0,3.0,90.0,1.0,8.0,1.0,NaN,NaN,NaN,NaN,56.993899392052874,16.786870337659064,18.376029180197545,7.843201090090537,31.901173206357736,9.396108424702781,41.14243074965366,17.560287619285827,39.98507448356242,2.944281177271039,51.56810839896805,5.502535940198496,82.34390085284699,0.8661932000358099,15.171086640338125,1.6188193067790777,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,7,6,112785,2121,9656,9734,75.22829068665524,0.0,5,4,4,SIGINT,IMINT,SOCINT,MOVINT,NaN,0,0,0,0,NaN,9781,3104,4649,2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,90.0,0.0,10.0,0.0,90.0,0.0,10.0,0.0,85.0,0.0,15.0,0.0,85.0,0.0,15.0,0.0,25.0,25.0,25.0,25.0,90.0,0.0,10.0,0.0,90.0,0.0,10.0,0.0,85.0,0.0,15.0,0.0,85.0,0.0,15.0,0.0,NaN,NaN,NaN,NaN,56.54114979148309,3.529544013492119,36.93303467831639,2.996271516708389,80.71193719554077,5.0383894879474935,13.180386260229657,1.0692870562820784,71.31265395221756,4.45164542588059,23.290937053218205,0.9447635686836476,61.3763046742934,15.325501482182629,20.04569413004797,3.2524997134760114,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,8,1,178397,6817,8252,23571,89.97331684606863,75.0,5,4,4,MOVINT,IMINT,SIGINT,SOCINT,NaN,0,0,0,0,NaN,4883,2246,2589,7254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,6.0,0.0,94.0,0.0,5.0,0.0,90.0,5.0,20.0,0.0,75.0,5.0,20.0,0.0,75.0,5.0,25.0,25.0,25.0,25.0,5.0,0.0,90.0,0.0,5.0,0.0,90.0,5.0,20.0,0.0,75.0,5.0,20.0,0.0,75.0,5.0,NaN,NaN,NaN,NaN,13.334113330871359,1.1244356916985396,76.59835976671599,8.94309121071412,3.7389800279295624,0.3152997495692731,85.91489519646926,10.030825026031897,21.377138549953397,0.2575265515866334,70.17248418401513,8.192850714444836,19.75836518660039,0.23802547939727664,64.85870713326753,15.144902200734798,20.0,0.0,75.0,5.0,20.0,0.0,75.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,9,0,184778,3775,6381,17752,67.84130146333366,90.0,5,4,4,SOCINT,MOVINT,IMINT,SIGINT,NaN,0,0,0,3,NaN,14570,11279,3994,10530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,81.0,13.0,0.0,6.0,75.0,20.0,0.0,5.0,60.0,20.0,5.0,15.0,70.0,20.0,5.0,5.0,25.0,25.0,25.0,25.0,60.0,10.0,0.0,5.0,75.0,20.0,0.0,5.0,60.0,20.0,5.0,15.0,70.0,20.0,5.0,5.0,NaN,NaN,NaN,NaN,83.29204714098411,15.734502168863528,0.15155690584167625,0.8218937843106946,95.10102366626579,4.491326946872784,0.17304433477110684,0.23460505209034477,95.39267440550935,4.505100708434351,0.04339375447331166,0.0588311315829724,95.43010281174598,4.506868336195114,0.043410780508916814,0.019618071549986092,90.0,10.0,0.0,0.0,90.0,10.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S011,5,10,3,194497,5460,9921,27596,60.081417729167306,5.0,5,4,4,IMINT,SIGINT,MOVINT,SOCINT,NaN,0,0,0,0,NaN,3885,7691,6224,14524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,25.0,5.0,35.0,35.0,25.0,5.0,35.0,35.0,20.0,5.0,35.0,40.0,25.0,5.0,35.0,35.0,25.0,25.0,25.0,25.0,25.0,5.0,35.0,35.0,25.0,5.0,35.0,35.0,20.0,5.0,35.0,40.0,25.0,5.0,35.0,35.0,NaN,NaN,NaN,NaN,16.599382383504295,6.1126811408534545,22.225934993796663,55.06200148184559,17.30456427479236,2.124120870873009,23.170146441696467,57.40116841263816,6.211795877479565,3.0499711080683847,8.317355921916441,82.42087709253562,6.027945287791746,5.919402160471996,8.071187048848406,79.98146550288784,90.0,0.0,5.0,5.0,90.0,0.0,5.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
