site_id,response_generator_id,data_type,exam_id,task_number,trial_number,AA_measured,AA_magnitude,AA_exhibited,PDE_measured,PDE_magnitude,PDE_exhibited,RR_1_measured,RR_1_magnitude,RR_1_exhibited,RR_2_measured,RR_2_magnitude,RR_2_exhibited,AV_measured,AV_magnitude,AV_exhibited
PSU,185,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,1.3877787807814457E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-2.7755575615628914E-17,0,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,0.0,0,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,-2.7755575615628914E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,-6.938893903907228E-18,0,0,NaN,NaN
PSU,185,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,5.551115123125783E-17,0,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.5435,1,1,0.24649999999999997,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.18,1,1,0.18,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.18,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.27999999999999997,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.23000000000000004,1,1,0.26,1,0,NaN,NaN
PSU,186,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.017000000000000015,1,1,0.413,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.35,1,1,0.35,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.18,1,1,0.18,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.33,1,1,0.33,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.316,1,1,0.43399999999999994,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.32,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.28,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.020000000000000073,1,1,0.5300000000000001,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.36,1,0,NaN,NaN
PSU,187,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.2645,1,1,0.16550000000000004,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.4445,1,1,0.34550000000000003,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.33,1,1,0.33,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,188,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.19999999999999998,1,1,0.19999999999999998,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.425,1,1,0.425,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.16999999999999998,1,1,0.24,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.2,1,1,0.2,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,189,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.17000000000000004,1,1,0.22000000000000003,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.29600000000000004,1,1,0.294,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.27999999999999997,1,1,0.27999999999999997,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.23000000000000004,1,1,0.26,1,0,NaN,NaN
PSU,190,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.2645,1,1,0.3055,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.09399999999999997,1,1,-0.0040000000000000036,0,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.256,1,1,0.33399999999999996,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.08100000000000002,1,1,0.20899999999999996,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.177,1,1,0.413,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.118,1,1,0.472,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.5309999999999999,1,1,0.059,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2320000000000001,1,1,0.058000000000000024,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.354,1,1,0.236,1,0,NaN,NaN
PSU,191,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.0435,1,1,0.24649999999999994,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.375,1,1,0.375,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.425,1,1,0.425,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.316,1,1,0.43399999999999994,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.28,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.632,1,1,0.118,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.314,1,1,0.326,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.26,1,0,NaN,NaN
PSU,192,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.2,1,1,0.1,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.30000000000000004,1,1,0.36,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.245,1,1,0.094,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.24999999999999997,1,1,0.26,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.27,1,1,0.22000000000000003,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.19999999999999998,1,1,0.25799999999999995,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.25,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.25000000000000006,1,1,0.237,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22799999999999998,1,1,0.18,1,0,NaN,NaN
PSU,193,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.06190000000000004,1,1,0.22809999999999997,1,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.14480000000000004,1,1,-0.12480000000000002,0,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.196,1,1,0.39399999999999996,1,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.237,1,1,0.05300000000000005,1,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.3045,1,1,0.2855,1,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.314,1,1,0.276,1,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.356,1,1,0.23399999999999993,1,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.355,1,1,-0.06499999999999995,0,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.30569999999999997,1,1,0.28429999999999994,1,0,NaN,NaN
PSU,194,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.3625,1,1,-0.07250000000000001,0,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.18600000000000003,1,1,0.31399999999999995,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.017000000000000015,1,1,0.573,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.275,1,1,0.26,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.216,1,1,0.24000000000000002,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21199999999999997,1,1,0.21199999999999997,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.23000000000000004,1,1,0.22000000000000003,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.23,1,1,0.238,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.23000000000000004,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21399999999999997,1,0,NaN,NaN
PSU,195,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.030000000000000013,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.18,1,1,0.18,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.030000000000000013,1,1,0.030000000000000013,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.12,1,1,0.24,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.12,1,1,0.12,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.28,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.32,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.12000000000000005,1,1,0.030000000000000013,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.36,1,0,NaN,NaN
PSU,196,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.017000000000000015,1,1,0.413,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.30000000000000004,1,1,0.19999999999999998,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.276,1,1,0.474,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.33,1,1,0.33,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.415,1,1,0.415,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.632,1,1,0.118,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.3200000000000001,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.16,1,0,NaN,NaN
PSU,197,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.11600000000000005,1,1,0.314,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.49249999999999994,1,1,0.04749999999999999,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.13,1,1,0.26,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.045,1,1,0.41600000000000004,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.06999999999999998,1,1,0.13999999999999996,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.16999999999999998,1,1,0.38,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.31999999999999995,1,1,0.14,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.314,1,1,0.256,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.18999999999999995,1,1,0.13,1,0,NaN,NaN
PSU,198,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.23550000000000001,1,1,0.2645,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.09999999999999998,1,1,0.10000000000000003,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.15000000000000002,1,1,0.18000000000000002,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.04400000000000001,1,1,0.040999999999999995,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.06999999999999998,1,1,0.18999999999999995,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.07999999999999999,1,1,0.07999999999999999,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.06999999999999998,1,1,0.13,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.18999999999999995,1,1,0.06999999999999998,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.13,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.13,1,1,0.039999999999999994,1,0,NaN,NaN
PSU,199,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.2645,1,1,0.16550000000000004,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.28,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.27999999999999997,1,1,0.27999999999999997,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.24,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.32,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.28,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.32,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.413,1,1,0.22699999999999998,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.36,1,0,NaN,NaN
PSU,200,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.413,1,1,0.017000000000000015,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.375,1,1,0.375,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.13,1,1,0.13,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.13999999999999996,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.32,1,1,0.38,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.13999999999999996,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.13,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.38,1,1,0.26,1,0,NaN,NaN
PSU,201,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.017000000000000015,1,1,0.413,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.2,1,1,0.2,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.2,1,1,0.36,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,-0.3899999999999999,0,1,0.7300000000000001,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.07800000000000001,1,1,0.5920000000000001,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,-0.0020000000000000018,0,1,0.5920000000000001,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,-0.26299999999999996,0,1,0.5529999999999999,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,202,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.28700000000000003,1,1,0.0,0,0,NaN,NaN
MCL,203,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
MCL,203,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
